timestamp,lat,lng,address,pm25,pm10,no2,o3,co,so2,aqi,ph,turbidity,conductivity,dissolved_oxygen,temperature,soil_ph,organic_matter,nitrogen,phosphorus,potassium,lead,cadmium,mercury,arsenic,chromium,day_noise,night_noise,peak_noise,equivalent_noise,biodiversity_index,green_coverage,air_pollution_index,water_pollution_index,soil_contamination_index,overall_health_score
2025-06-24T13:04:15.823557,31.708962,-99.890687,Sample Location 4,24.2,27.2,26.9,79.7,2.16,10.6,74.0,7.81,3.61,375.0,6.9,21.1,6.15,4.67,12.1,5.7,58.2,3.95,1.09,0.4,1.75,12.04,48.0,40.6,77.5,64.4,0.47,25.9,61.7,45.2,16.1,67.6
2025-06-24T15:04:15.823557,39.895962,-77.394926,Sample Location 63,5.9,58.2,36.2,79.7,2.18,7.6,26.0,7.94,3.13,523.0,10.1,21.6,7.5,3.69,32.7,14.8,104.2,0.59,1.98,0.48,4.59,12.12,45.3,46.9,78.2,59.4,0.33,18.5,46.2,19.0,39.3,81.8
2025-06-24T17:04:15.823557,34.154959,-89.761683,Sample Location 59,7.8,26.7,42.2,54.1,2.56,7.9,67.0,6.78,2.01,622.0,10.5,24.5,6.44,3.57,39.7,11.1,198.2,1.34,1.19,0.03,0.08,11.27,55.4,52.1,71.5,69.8,0.61,27.5,64.0,56.4,32.8,53.3
2025-06-24T19:04:15.823557,28.337273,-76.576535,Sample Location 56,18.0,13.6,46.9,70.0,2.97,15.0,99.0,6.83,4.17,325.0,7.8,21.4,6.95,3.89,43.5,17.4,167.3,5.48,0.75,0.64,1.19,12.81,50.7,45.0,74.7,61.0,0.6,10.7,21.7,38.5,27.2,65.5
2025-06-24T21:04:15.823557,30.439432,-101.245104,Sample Location 3,32.1,37.1,24.7,59.3,2.9,5.6,46.0,8.19,2.43,276.0,6.7,17.5,7.25,1.53,33.3,11.8,172.3,5.57,0.46,0.58,3.96,10.25,59.7,46.9,66.7,62.1,0.52,21.7,69.2,46.8,13.7,62.7
2025-06-24T23:04:15.823557,26.03417,-80.784233,Sample Location 100,26.3,17.7,40.8,58.8,1.25,9.6,41.0,8.44,0.0,203.0,9.4,22.4,7.26,4.06,23.4,5.0,188.7,7.14,1.55,0.77,3.44,6.51,65.0,50.3,71.6,66.0,0.37,33.7,44.8,33.9,27.8,53.2
2025-06-25T01:04:15.823557,34.791314,-112.732739,Sample Location 20,9.2,27.7,32.9,45.3,1.84,8.5,68.0,7.76,2.6,202.0,8.5,24.9,6.55,4.17,38.2,16.2,114.5,3.23,0.92,0.04,1.98,3.36,50.7,37.1,69.6,61.2,0.74,19.7,71.0,47.7,12.3,77.8
2025-06-25T03:04:15.823557,39.733116,-86.16644,Sample Location 46,29.1,50.2,37.3,68.2,1.87,5.0,73.0,8.33,0.42,535.0,9.1,23.6,6.69,1.08,25.8,9.3,64.1,6.14,0.37,0.29,2.5,0.38,47.2,45.7,71.3,53.1,0.54,16.9,39.7,19.9,37.1,63.2
2025-06-25T05:04:15.823557,31.688363,-100.384566,Sample Location 50,7.3,42.9,40.3,33.2,1.96,12.5,64.0,7.06,1.36,741.0,7.8,20.4,7.13,2.58,38.6,10.2,137.7,4.69,0.51,0.22,3.34,11.83,56.7,36.5,62.7,65.7,0.38,37.4,26.4,45.6,14.8,53.3
2025-06-25T07:04:15.823557,49.32032,-82.996465,Sample Location 1,14.4,36.6,18.2,71.5,1.32,8.0,92.0,6.73,3.77,691.0,6.4,20.9,7.09,3.89,18.0,16.8,65.2,7.75,0.1,0.49,1.64,1.68,47.0,43.1,64.9,66.1,0.6,18.8,67.2,38.2,11.6,73.7
2025-06-25T09:04:15.823557,42.389401,-92.349037,Sample Location 26,18.7,18.2,21.2,31.3,0.93,8.4,91.0,7.26,2.57,639.0,8.7,16.0,6.42,3.85,12.0,19.5,176.0,6.07,0.14,0.48,4.78,5.14,57.6,43.6,65.3,67.6,0.63,19.3,24.8,38.1,27.2,50.1
2025-06-25T11:04:15.823557,30.243451,-75.167838,Sample Location 13,33.1,49.8,27.3,40.8,1.83,5.5,33.0,6.66,4.93,394.0,7.7,16.0,6.44,3.76,38.6,5.5,185.5,8.26,1.15,0.95,1.37,0.4,60.4,36.9,65.5,61.4,0.71,23.9,65.2,31.0,34.3,61.2
2025-06-25T13:04:15.823557,44.018642,-117.676522,Sample Location 33,28.9,31.5,17.4,71.2,0.76,13.5,67.0,7.65,4.01,484.0,9.3,18.7,6.67,3.88,26.1,20.5,78.8,2.62,1.17,0.22,3.78,3.04,52.8,40.6,69.4,57.5,0.48,25.8,60.4,47.9,8.2,57.2
2025-06-25T15:04:15.823557,47.996779,-75.152644,Sample Location 96,25.0,44.6,43.6,42.8,0.79,6.5,77.0,6.51,0.44,699.0,6.6,20.7,7.21,1.62,20.1,20.7,144.1,0.32,0.42,0.83,4.13,3.83,47.6,51.3,73.7,53.5,0.57,17.4,33.9,46.8,20.8,63.6
2025-06-25T17:04:15.823557,45.173748,-92.528611,Sample Location 54,17.7,10.4,36.9,53.9,1.41,6.3,73.0,7.37,1.45,331.0,9.1,16.9,6.03,4.14,33.4,18.3,85.6,1.76,1.14,0.64,4.55,12.65,63.7,52.0,71.2,61.8,0.63,37.7,32.7,18.3,27.7,79.1
2025-06-25T19:04:15.823557,44.715679,-115.502862,Sample Location 49,27.9,46.3,36.0,52.2,2.14,9.5,36.0,8.0,0.55,442.0,11.0,18.0,6.74,3.91,30.3,8.8,110.7,5.34,0.06,0.89,2.37,8.66,53.3,37.1,73.4,66.4,0.77,29.4,76.6,51.0,6.2,71.0
2025-06-25T21:04:15.823557,34.716244,-81.732891,Sample Location 8,10.9,45.2,29.9,52.2,0.52,2.5,56.0,6.61,4.56,554.0,7.5,22.2,6.06,2.49,42.5,6.6,197.5,0.66,0.05,0.34,3.52,12.89,55.6,41.1,71.7,59.4,0.75,12.3,23.4,56.0,37.9,54.2
2025-06-25T23:04:15.823557,41.248911,-73.447657,Sample Location 80,6.9,57.7,12.3,46.7,0.87,15.0,29.0,7.68,1.48,298.0,6.0,23.6,7.18,1.53,33.6,25.0,166.6,4.22,1.7,0.99,4.39,0.7,62.1,48.6,60.6,68.8,0.41,10.9,46.0,30.3,32.5,75.9
2025-06-26T01:04:15.823557,40.63748,-93.060152,Sample Location 78,17.4,15.4,36.8,30.9,2.98,3.3,34.0,7.08,0.41,424.0,6.7,20.8,7.03,2.29,26.5,12.8,120.2,3.44,1.23,0.04,2.75,2.48,55.0,41.0,74.4,55.0,0.58,27.2,79.9,17.9,12.1,86.0
2025-06-26T03:04:15.823557,27.36218,-110.17556,Sample Location 12,23.4,33.8,30.0,46.6,0.59,4.0,65.0,7.96,3.27,487.0,9.8,17.9,7.43,2.74,36.9,7.1,130.3,9.7,0.34,0.93,1.63,0.22,54.0,46.7,65.3,53.0,0.7,28.4,53.9,44.6,23.1,80.8
2025-06-26T05:04:15.823557,28.776526,-114.500717,Sample Location 25,18.3,16.0,24.1,58.7,1.75,6.2,44.0,7.84,3.78,622.0,7.8,18.2,6.49,1.78,43.1,21.5,170.4,3.27,0.14,0.79,4.61,9.9,64.5,52.9,71.4,53.3,0.43,21.1,61.0,59.6,37.1,89.2
2025-06-26T07:04:15.823557,29.45049,-72.9111,Sample Location 1,34.7,19.8,34.2,57.7,2.24,8.7,80.0,7.73,0.11,735.0,10.8,23.3,6.22,1.87,19.5,10.2,143.4,4.49,1.92,0.52,4.36,14.74,64.0,35.8,77.7,55.4,0.56,20.4,40.4,18.6,14.6,74.8
2025-06-26T09:04:15.823557,45.795986,-88.354233,Sample Location 64,21.4,17.9,42.9,21.1,1.97,4.9,51.0,6.67,3.64,585.0,10.4,19.6,7.36,1.43,49.5,11.3,162.8,2.3,1.52,0.9,1.69,5.02,45.6,45.4,78.7,67.5,0.37,17.9,49.5,54.2,13.6,85.5
2025-06-26T11:04:15.823557,46.239988,-114.995526,Sample Location 100,30.1,53.2,20.0,51.0,2.75,7.9,78.0,7.04,4.41,415.0,7.9,24.5,6.62,2.33,44.6,16.3,119.5,7.55,0.35,0.66,0.91,8.99,64.1,47.3,68.4,58.6,0.42,14.3,28.3,25.2,15.1,55.5
2025-06-26T13:04:15.823557,26.905653,-113.147027,Sample Location 42,29.9,26.3,31.4,78.1,2.8,11.5,35.0,6.8,2.79,224.0,9.5,20.4,6.32,1.25,46.0,22.9,122.6,0.62,1.41,0.51,3.94,0.5,46.2,53.3,74.7,63.5,0.53,29.4,79.6,11.8,35.0,51.0
2025-06-26T15:04:15.823557,47.365609,-70.675449,Sample Location 61,5.3,24.8,43.3,20.6,2.27,12.7,53.0,8.44,1.67,293.0,7.5,15.2,6.02,1.27,15.2,14.8,83.6,2.8,1.88,0.18,3.34,3.07,59.8,37.3,63.6,52.6,0.44,28.7,68.7,28.0,39.0,53.8
2025-06-26T17:04:15.823557,31.68818,-96.324753,Sample Location 31,24.7,37.0,35.0,53.2,1.51,2.1,100.0,8.06,1.13,373.0,8.0,19.4,7.45,4.81,20.1,6.5,114.2,5.5,1.05,0.54,1.22,3.62,54.2,40.0,72.3,58.1,0.67,22.9,72.2,55.0,20.7,88.5
2025-06-26T19:04:15.823557,29.602227,-107.412055,Sample Location 11,29.3,46.7,14.7,49.1,2.68,6.5,49.0,7.37,2.14,344.0,11.2,16.5,7.14,3.63,25.7,13.8,120.0,7.32,0.17,0.62,2.08,7.55,46.3,52.0,79.0,59.5,0.51,26.9,22.5,29.5,33.6,57.6
2025-06-26T21:04:15.823557,48.167297,-117.684448,Sample Location 53,26.4,32.6,15.7,24.2,1.87,8.0,77.0,8.12,0.88,585.0,11.3,15.1,6.01,4.23,24.9,14.7,83.7,9.76,0.78,0.37,0.03,11.44,59.7,54.1,62.2,58.9,0.72,34.7,45.7,54.9,6.4,85.4
2025-06-26T23:04:15.823557,30.615158,-87.406452,Sample Location 25,12.5,57.5,15.4,75.6,2.73,3.9,90.0,7.63,4.7,604.0,6.5,19.8,6.23,2.05,49.3,13.6,53.5,1.3,0.19,0.45,0.62,12.66,64.4,54.9,76.5,53.9,0.72,10.7,43.0,27.5,15.8,60.9
2025-06-27T01:04:15.823557,36.232623,-75.793345,Sample Location 47,30.0,17.3,47.2,21.7,1.28,11.8,68.0,8.14,3.79,415.0,11.1,23.2,6.95,4.92,48.5,24.9,144.7,5.07,0.44,0.23,4.78,9.65,57.9,51.7,75.8,50.1,0.31,27.5,60.9,41.0,5.3,66.7
2025-06-27T03:04:15.823557,33.813265,-84.018656,Sample Location 21,9.1,40.2,11.9,49.8,2.69,3.5,63.0,6.56,1.84,627.0,9.8,16.9,6.93,2.22,37.6,8.6,163.4,6.52,0.32,0.79,1.12,7.43,46.7,51.9,60.3,70.0,0.54,38.9,36.5,48.8,33.5,83.4
2025-06-27T05:04:15.823557,44.706964,-83.304229,Sample Location 45,12.7,45.2,26.9,33.4,1.09,13.7,86.0,6.83,4.05,307.0,8.7,18.5,7.46,1.84,23.5,11.4,129.2,6.57,1.97,0.3,0.98,13.64,45.3,52.8,78.5,57.9,0.42,10.1,34.2,21.0,38.2,61.2
2025-06-27T07:04:15.823557,49.037016,-93.541524,Sample Location 31,13.6,36.7,15.2,72.0,2.99,6.5,87.0,8.27,2.73,618.0,8.7,18.4,6.28,4.92,30.4,11.0,189.3,6.37,1.11,0.24,3.49,3.5,48.0,41.7,65.9,61.7,0.52,28.9,50.7,34.0,30.0,59.1
2025-06-27T09:04:15.823557,36.473617,-98.359995,Sample Location 36,30.0,54.3,22.6,60.4,2.29,7.1,26.0,7.37,4.17,282.0,11.5,19.3,6.66,1.66,44.1,19.8,153.7,0.22,0.93,0.62,3.09,1.75,45.3,49.3,79.2,50.7,0.31,16.8,28.6,39.6,24.9,82.8
2025-06-27T11:04:15.823557,29.114483,-87.088756,Sample Location 13,33.3,20.8,29.4,65.8,2.97,2.5,92.0,7.69,2.36,240.0,10.9,18.3,7.15,4.39,12.5,16.8,81.8,3.6,0.63,0.19,0.17,9.8,53.8,50.6,66.3,67.7,0.66,38.6,51.7,26.9,31.3,54.8
2025-06-27T13:04:15.823557,30.858608,-97.67653,Sample Location 23,32.6,15.4,16.4,68.5,1.08,3.1,96.0,6.69,2.35,544.0,9.0,22.0,6.45,1.56,22.4,21.8,54.3,1.24,1.51,0.9,2.05,0.64,48.2,40.7,78.5,52.7,0.32,37.6,72.6,46.9,35.8,69.0
2025-06-27T15:04:15.823557,46.3427,-93.634368,Sample Location 86,18.7,22.5,11.3,40.9,1.29,11.9,42.0,7.8,4.47,569.0,8.8,24.6,6.15,4.66,49.5,16.6,159.2,0.37,0.88,0.72,3.6,5.65,62.9,47.6,76.2,54.5,0.31,30.5,27.9,25.3,5.3,84.4
2025-06-27T17:04:15.823557,49.31411,-71.950766,Sample Location 34,16.5,41.7,44.7,41.7,2.18,8.1,37.0,7.92,4.69,386.0,8.7,17.7,7.43,2.13,26.1,10.6,174.1,4.01,0.38,0.87,2.6,13.59,50.9,46.3,62.8,65.8,0.76,33.9,51.6,18.0,8.3,80.2
2025-06-27T19:04:15.823557,36.607164,-87.581846,Sample Location 98,26.8,50.1,14.4,56.4,0.84,6.6,30.0,8.25,4.32,509.0,11.8,20.0,6.53,4.11,24.8,21.6,119.4,7.65,1.52,0.95,2.27,3.02,55.9,38.3,76.7,57.8,0.42,38.9,23.7,37.7,36.1,51.8
2025-06-27T21:04:15.823557,29.685468,-73.687704,Sample Location 64,21.1,40.8,49.4,46.7,2.59,9.2,67.0,6.78,1.0,689.0,7.4,17.4,6.33,4.99,16.2,24.4,125.1,3.06,1.93,0.77,4.54,13.56,53.1,52.4,62.8,55.8,0.39,20.3,25.1,52.0,13.9,78.7
2025-06-27T23:04:15.823557,44.094825,-100.31664,Sample Location 95,25.8,38.8,13.4,40.0,2.69,8.0,41.0,7.72,4.77,611.0,7.5,20.4,6.18,1.59,20.7,13.3,97.0,9.78,0.75,0.33,1.03,3.09,49.6,52.1,64.4,64.7,0.36,17.6,74.8,32.0,11.8,76.5
2025-06-28T01:04:15.823557,39.793856,-86.158908,Sample Location 88,15.8,16.2,46.9,32.2,2.87,12.8,88.0,7.7,4.2,502.0,6.8,19.3,7.25,4.6,28.8,11.3,168.3,3.39,1.31,0.69,4.85,3.31,62.3,53.2,65.2,52.3,0.66,37.7,33.1,12.7,16.6,87.9
2025-06-28T03:04:15.823557,32.050335,-88.774326,Sample Location 9,17.5,22.4,40.3,59.3,0.59,13.4,38.0,7.5,0.18,385.0,7.7,23.3,6.84,2.59,17.5,6.2,134.2,6.41,1.81,0.23,0.99,1.15,56.6,40.5,63.4,67.9,0.72,25.1,35.1,14.9,39.3,55.7
2025-06-28T05:04:15.823557,39.341796,-109.009461,Sample Location 17,19.8,37.5,24.7,28.8,1.16,8.9,77.0,7.67,0.79,299.0,10.2,21.3,7.31,1.58,28.1,21.9,74.3,2.26,0.42,0.98,4.39,0.29,48.1,40.0,76.5,62.8,0.69,15.3,59.2,56.8,27.7,68.3
2025-06-28T07:04:15.823557,36.472009,-94.526817,Sample Location 86,21.0,49.5,45.0,34.3,1.84,6.9,94.0,7.27,4.61,349.0,11.7,21.1,6.4,4.11,47.2,11.3,138.0,8.11,0.52,0.79,0.71,3.32,63.8,39.4,69.5,59.0,0.39,19.6,36.1,50.1,22.5,88.4
2025-06-28T09:04:15.823557,29.359031,-107.469641,Sample Location 87,23.1,31.0,10.0,55.9,2.57,13.3,84.0,7.89,1.47,500.0,11.3,17.9,6.32,2.28,26.1,15.4,134.1,6.69,1.1,0.35,2.44,14.61,48.9,36.0,62.9,60.9,0.44,32.9,64.7,50.1,33.6,74.4
2025-06-28T11:04:15.823557,35.486753,-94.573541,Sample Location 97,34.6,50.5,26.9,37.2,2.07,14.2,28.0,7.23,4.6,296.0,9.7,24.0,6.11,4.12,33.2,11.4,155.4,6.36,1.05,0.82,3.94,7.43,46.2,35.6,72.1,60.5,0.79,38.8,50.4,11.5,33.0,66.4
2025-06-28T13:04:15.823557,35.108959,-92.20932,Sample Location 8,14.8,20.6,47.2,70.3,2.31,2.9,84.0,7.52,0.29,470.0,11.4,22.4,6.02,2.83,24.7,16.9,73.3,3.78,0.73,0.31,4.67,11.4,61.2,44.3,66.7,53.9,0.78,26.3,29.5,44.1,12.4,77.3
2025-06-28T15:04:15.823557,39.012202,-72.97253,Sample Location 3,5.5,28.2,37.3,77.4,2.08,3.7,62.0,7.88,1.87,755.0,9.1,20.7,7.37,2.42,39.6,6.2,168.3,4.93,0.84,0.42,1.47,12.56,60.1,44.1,63.4,55.8,0.42,13.7,61.6,45.8,29.0,74.1
2025-06-28T17:04:15.823557,49.710581,-90.801549,Sample Location 53,6.3,32.1,43.5,32.9,1.63,10.2,37.0,7.61,1.04,236.0,10.7,19.0,7.46,2.55,33.0,19.7,171.5,4.8,1.98,0.47,1.85,9.59,46.7,54.1,66.3,55.9,0.71,26.6,40.3,41.5,27.5,58.2
2025-06-28T19:04:15.823557,41.062254,-119.337379,Sample Location 27,32.2,33.4,14.2,51.9,0.75,14.4,59.0,8.39,0.91,638.0,10.3,17.8,6.48,4.8,18.8,10.3,129.9,4.01,0.8,0.04,4.09,1.99,55.0,35.4,63.2,64.5,0.71,25.5,74.3,54.5,30.0,52.0
2025-06-28T21:04:15.823557,49.316605,-85.256279,Sample Location 48,7.7,14.6,46.0,31.5,0.98,3.1,92.0,7.18,2.32,306.0,7.6,23.5,7.03,3.48,39.4,14.6,198.1,0.75,0.81,0.76,2.84,2.91,54.1,46.8,61.0,64.4,0.71,33.1,67.4,36.9,32.5,55.3
2025-06-28T23:04:15.823557,29.841665,-87.744906,Sample Location 94,9.0,57.8,24.3,71.6,2.51,7.1,64.0,7.11,3.77,472.0,10.7,19.7,7.28,1.79,16.1,7.2,140.3,3.47,0.94,0.12,0.51,0.06,52.9,35.6,73.6,51.1,0.7,35.0,40.2,41.4,29.4,77.8
2025-06-29T01:04:15.823557,47.683219,-117.379951,Sample Location 1,25.1,58.2,19.3,37.4,2.22,4.8,99.0,8.47,3.85,518.0,9.1,22.7,6.81,4.78,31.8,9.6,196.5,8.7,1.74,0.87,1.3,13.48,63.0,37.3,68.0,59.5,0.65,29.4,59.1,27.5,10.7,81.8
2025-06-29T03:04:15.823557,43.748385,-82.921442,Sample Location 80,29.0,51.2,21.2,26.8,2.38,3.7,48.0,6.71,1.26,667.0,11.9,16.3,6.41,4.44,28.7,19.7,62.7,1.8,0.57,0.59,3.2,13.18,63.5,48.6,62.2,55.8,0.48,15.5,70.0,14.2,20.1,57.6
2025-06-29T05:04:15.823557,27.052885,-115.393409,Sample Location 49,26.8,41.8,32.9,46.4,0.74,7.8,32.0,7.76,1.97,534.0,10.0,21.9,6.04,1.13,20.9,17.3,168.3,2.02,1.72,0.95,2.47,9.52,63.4,48.2,71.1,63.6,0.72,24.5,51.9,53.5,11.1,65.9
2025-06-29T07:04:15.823557,43.783845,-107.384434,Sample Location 20,11.3,17.1,28.0,22.1,2.07,14.0,69.0,6.94,1.98,397.0,9.3,22.9,7.2,4.99,34.8,22.2,156.7,5.04,1.45,0.3,4.89,0.47,51.3,44.2,65.2,56.8,0.65,27.1,30.5,28.4,39.6,76.3
2025-06-29T09:04:15.823557,46.926041,-101.879285,Sample Location 76,18.2,25.0,18.2,60.8,0.56,14.6,54.0,8.4,4.5,407.0,8.3,15.3,7.34,4.91,45.3,22.4,76.2,2.74,1.19,0.21,1.74,1.53,62.6,49.9,60.1,62.4,0.45,25.2,60.1,31.3,6.4,65.8
2025-06-29T11:04:15.823557,40.400696,-113.744468,Sample Location 90,12.8,19.9,26.1,57.7,1.99,12.2,66.0,7.22,2.23,732.0,9.2,17.6,6.34,2.89,19.0,13.3,175.2,3.89,0.15,0.73,3.89,8.35,58.0,47.8,78.5,68.5,0.46,18.5,21.0,17.1,36.5,82.4
2025-06-29T13:04:15.823557,42.50183,-117.625054,Sample Location 19,25.2,15.0,40.9,28.1,2.73,11.6,27.0,8.05,0.55,701.0,11.2,24.2,7.41,1.43,49.9,6.4,51.0,9.65,1.68,0.85,3.1,8.25,48.6,46.3,70.8,64.1,0.75,20.1,60.2,12.2,34.1,62.9
2025-06-29T15:04:15.823557,42.879766,-108.504317,Sample Location 42,11.1,49.4,33.0,50.1,1.42,10.8,27.0,7.8,4.94,798.0,9.4,22.0,6.1,2.03,34.2,11.2,116.4,2.48,0.63,0.52,3.62,10.26,60.9,42.3,64.7,68.0,0.73,28.7,57.8,50.4,29.6,86.5
2025-06-29T17:04:15.823557,40.408618,-74.912742,Sample Location 21,30.5,46.3,38.5,25.1,1.51,9.1,70.0,8.11,1.25,239.0,10.5,24.3,6.33,3.51,11.5,18.3,198.6,3.59,1.58,0.87,1.1,12.59,62.1,44.6,67.3,52.7,0.46,20.3,64.2,42.0,13.7,50.5
2025-06-29T19:04:15.823557,27.340968,-107.273177,Sample Location 62,20.0,45.1,45.3,59.5,1.36,8.6,31.0,6.53,0.6,345.0,11.9,16.8,7.12,1.89,20.3,15.6,67.2,0.01,1.91,0.99,2.53,5.83,56.0,41.1,75.5,55.3,0.51,22.8,28.6,56.7,32.1,63.6
2025-06-29T21:04:15.823557,36.915007,-96.496805,Sample Location 87,21.8,12.0,47.4,56.6,2.18,3.6,99.0,8.34,4.13,212.0,8.4,22.3,6.38,3.85,11.0,7.2,99.9,1.98,1.08,0.46,4.34,3.44,50.0,39.7,77.1,64.2,0.49,18.4,66.1,57.0,16.7,85.5
2025-06-29T23:04:15.823557,48.803042,-108.965987,Sample Location 22,15.1,13.9,12.0,35.1,0.99,5.2,71.0,8.3,2.91,372.0,6.9,23.1,7.45,2.57,18.1,19.9,154.9,9.61,1.9,0.72,4.43,13.91,56.3,54.9,66.9,68.8,0.35,32.8,32.2,16.4,23.0,69.1
2025-06-30T01:04:15.823557,41.774414,-72.731953,Sample Location 77,34.1,51.9,31.5,40.8,2.49,2.9,27.0,7.41,2.89,227.0,9.3,20.0,6.19,2.55,47.8,16.7,95.0,7.45,0.84,0.06,3.99,5.03,51.9,50.8,73.6,56.4,0.52,21.1,72.9,34.9,18.0,59.2
2025-06-30T03:04:15.823557,25.062791,-80.242666,Sample Location 47,19.0,53.2,18.2,54.5,2.37,6.5,51.0,6.89,1.73,709.0,11.5,22.4,6.15,2.95,37.9,7.9,93.0,6.8,0.88,0.43,1.33,12.06,51.7,49.4,73.5,56.4,0.39,27.9,54.3,24.2,11.9,89.1
2025-06-30T05:04:15.823557,29.353228,-119.269624,Sample Location 74,29.6,22.5,25.0,43.2,1.93,9.0,82.0,6.55,3.62,727.0,11.5,18.3,7.29,1.46,45.6,16.6,127.7,3.36,0.08,0.62,2.02,13.68,53.9,41.9,61.2,54.7,0.62,26.8,62.7,14.7,9.5,78.0
2025-06-30T07:04:15.823557,48.9901,-85.342476,Sample Location 80,34.9,27.7,21.6,27.1,2.72,12.4,58.0,7.65,4.84,684.0,6.6,24.1,7.2,4.07,16.0,22.9,134.8,8.81,1.79,0.58,4.28,7.51,51.4,49.4,70.8,56.3,0.54,37.4,64.8,55.4,34.7,79.6
2025-06-30T09:04:15.823557,37.477987,-71.695939,Sample Location 68,27.6,59.0,17.2,67.3,0.65,13.6,24.0,7.9,1.54,370.0,9.7,15.4,6.99,1.01,38.9,12.5,108.3,4.97,0.68,0.74,1.26,8.06,56.0,54.0,67.9,55.6,0.57,18.5,60.2,43.2,28.8,76.5
2025-06-30T11:04:15.823557,36.023849,-87.23994,Sample Location 15,13.8,13.9,25.4,54.6,2.62,6.5,67.0,7.86,1.49,327.0,10.0,22.3,6.58,1.9,18.3,18.9,81.7,2.04,0.67,0.94,1.87,9.64,49.3,37.4,76.8,60.9,0.32,37.7,41.6,59.2,37.7,83.0
2025-06-30T13:04:15.823557,34.815233,-100.109466,Sample Location 21,16.1,12.2,33.5,41.2,1.08,2.5,68.0,6.74,0.69,540.0,10.8,15.2,6.54,1.63,49.5,9.7,196.7,0.74,0.15,0.86,2.04,12.59,59.9,42.6,74.5,63.7,0.52,13.9,52.1,29.2,38.8,83.0
2025-06-30T15:04:15.823557,36.890277,-90.265102,Sample Location 55,28.5,38.8,27.5,65.5,0.64,7.2,95.0,7.61,1.13,523.0,11.2,23.3,6.03,2.71,38.8,9.8,73.6,4.61,1.15,0.33,3.14,8.9,59.9,40.9,60.9,68.1,0.33,21.3,52.9,58.6,28.4,64.1
2025-06-30T17:04:15.823557,45.590728,-79.731935,Sample Location 10,11.3,57.6,34.3,72.9,1.08,12.1,71.0,7.73,4.92,558.0,6.1,16.4,7.41,4.21,22.6,13.3,131.8,0.35,0.62,0.25,3.85,11.87,54.7,45.0,60.6,59.9,0.58,20.3,45.5,14.7,7.7,76.9
2025-06-30T19:04:15.823557,46.938617,-90.380074,Sample Location 20,17.9,19.3,43.1,39.4,1.45,7.7,96.0,7.55,1.7,265.0,7.8,18.5,6.1,2.19,26.8,24.1,187.5,0.12,1.62,0.61,2.78,6.96,51.4,42.3,64.6,57.0,0.67,25.4,62.8,35.8,5.9,56.8
2025-06-30T21:04:15.823557,31.694535,-78.985067,Sample Location 31,17.0,37.1,35.8,62.0,1.77,2.6,67.0,7.0,3.03,484.0,8.6,24.2,6.65,2.54,45.4,7.3,82.3,7.81,0.34,0.57,4.88,9.18,62.5,52.1,77.1,61.1,0.57,30.8,49.5,24.7,20.1,52.7
2025-06-30T23:04:15.823557,32.132037,-114.536767,Sample Location 92,9.5,23.6,25.6,60.1,2.1,11.8,86.0,7.13,0.71,754.0,11.0,18.8,6.22,3.75,14.2,8.0,141.7,7.07,0.64,0.6,0.62,8.32,55.1,46.5,73.6,52.4,0.39,17.3,59.3,30.3,35.0,59.2
2025-07-01T01:04:15.823557,44.306714,-117.736476,Sample Location 97,32.2,26.1,47.7,60.4,2.01,3.0,72.0,6.7,0.76,366.0,10.1,15.9,7.0,2.59,25.4,13.4,177.8,3.51,1.74,0.68,3.7,9.83,54.9,49.2,72.0,66.4,0.73,38.5,71.8,40.2,20.4,56.6
2025-07-01T03:04:15.823557,25.138823,-79.056332,Sample Location 13,15.9,46.6,23.8,22.5,2.15,7.4,94.0,8.35,3.56,336.0,7.9,16.3,6.55,4.45,28.8,12.3,125.0,1.49,0.36,0.43,3.16,2.4,52.5,41.6,75.6,56.3,0.72,34.3,56.7,59.1,28.2,63.6
2025-07-01T05:04:15.823557,47.358964,-75.145104,Sample Location 91,7.0,23.1,21.4,21.9,2.87,7.5,93.0,7.08,3.31,694.0,6.7,17.9,6.56,2.23,22.7,16.0,72.2,7.36,1.87,0.97,0.79,1.09,49.9,45.3,76.7,68.0,0.79,27.3,36.0,23.7,39.6,66.6
2025-07-01T07:04:15.823557,38.172869,-89.725381,Sample Location 62,12.7,22.3,31.0,25.3,2.97,2.8,87.0,8.4,2.65,538.0,7.8,18.1,6.6,1.75,32.1,14.2,101.6,0.17,1.79,0.26,0.09,4.96,61.9,45.5,73.5,64.5,0.67,22.7,33.0,47.3,17.3,70.5
2025-07-01T09:04:15.823557,38.087415,-83.685538,Sample Location 55,19.9,48.9,32.0,24.2,1.09,5.7,86.0,7.3,4.41,238.0,10.8,19.7,6.83,2.28,49.7,20.4,76.1,3.8,0.54,0.29,1.24,1.37,59.5,39.0,74.9,67.1,0.49,22.3,45.7,20.2,24.2,82.8
2025-07-01T11:04:15.823557,25.584717,-73.641628,Sample Location 79,20.8,56.4,37.2,30.6,2.26,12.0,85.0,7.06,3.38,389.0,9.6,23.4,7.49,3.42,46.6,20.5,53.4,7.98,1.91,0.44,3.16,6.42,51.5,51.0,78.5,66.8,0.34,20.3,44.8,12.7,28.8,56.6
